transaction_id,customer_id,date,time,transaction_type,amount,location,merchant_category,is_fraud
T00027326,CUST000542,2023-02-11,02:54:17,PAYMENT,258.94,San Antonio,Travel,0
T00042381,CUST000495,2023-08-26,14:37:26,CASH_WITHDRAWAL,199.05,San Jose,Travel,0
T00025587,CUST000543,2023-09-29,20:36:31,DEBIT,23.55,San Diego,Technology,0
T00019336,CUST000761,2023-05-22,16:21:45,PAYMENT,373.61,Phoenix,Retail,0
T00018472,CUST000241,2023-01-10,10:00:16,TRANSFER,1502.54,San Diego,Entertainment,0
T00000981,CUST000691,2023-06-28,03:35:08,DEBIT,177.15,Chicago,Entertainment,0
T00012069,CUST000640,2023-11-03,19:25:31,CREDIT,1593.43,Philadelphia,Entertainment,0
T00036025,CUST000140,2023-07-27,03:42:00,CREDIT,1759.69,Dallas,Utilities,0
T00005267,CUST000429,2023-08-20,17:29:35,CASH_WITHDRAWAL,190.46,Houston,Technology,0
T00043283,CUST000653,2023-07-05,23:11:17,CREDIT,4975.14,San Jose,Food,0
T00025822,CUST000366,2023-01-13,20:42:11,CASH_WITHDRAWAL,111.32,San Antonio,Food,0
T00017184,CUST000009,2023-10-27,22:29:59,CASH_WITHDRAWAL,168.03,San Jose,Healthcare,0
T00031661,CUST000456,2023-12-28,13:04:11,PAYMENT,391.17,Houston,Travel,0
T00044654,CUST000426,2023-07-29,18:33:04,PAYMENT,296.05,San Antonio,Education,0
T00009675,CUST000979,2023-03-24,21:15:44,CREDIT,3838.6,Dallas,Retail,0
T00034147,CUST000640,2023-05-22,00:36:45,CASH_WITHDRAWAL,256.58,Chicago,Food,0
T00038337,CUST000876,2023-10-25,06:45:06,CASH_WITHDRAWAL,228.26,Philadelphia,Education,0
T00047744,CUST000328,2023-07-17,07:21:14,CREDIT,189.36,San Antonio,Education,1
T00043781,CUST000875,2023-03-28,00:48:32,CASH_WITHDRAWAL,22.79,Philadelphia,Education,0
T00022333,CUST000346,2023-12-10,11:28:22,CASH_WITHDRAWAL,125.29,New York,Education,0
T00024914,CUST000384,2023-10-03,05:14:43,CREDIT,1121.11,Dallas,Travel,0
T00034549,CUST000621,2023-06-21,05:43:53,CREDIT,2371.06,Phoenix,Utilities,0
T00044054,CUST000158,2023-04-26,12:02:08,CREDIT,3313.69,Houston,Entertainment,0
T00013566,CUST000108,2023-10-18,02:41:42,CASH_WITHDRAWAL,295.19,Los Angeles,Retail,0
T00004866,CUST000791,2023-01-10,16:13:38,PAYMENT,425.73,Chicago,Retail,0
T00022841,CUST000771,2023-11-08,01:49:52,CASH_WITHDRAWAL,235.01,Houston,Food,0
T00035200,CUST000293,2023-08-07,22:05:06,CREDIT,1500.66,Los Angeles,Utilities,0
T00051964,CUST000745,2023-02-11,08:27:16,PAYMENT,640.95,San Antonio,Cryptocurrency,1
T00032368,CUST000824,2023-04-29,23:07:07,CASH_WITHDRAWAL,28.57,Dallas,Utilities,0
T00043440,CUST000674,2023-07-06,01:03:13,CREDIT,3524.49,San Jose,Retail,0
T00017903,CUST000078,2023-05-19,20:54:49,CREDIT,2163.37,Dallas,Entertainment,0
T00045679,CUST000225,2023-12-28,09:39:49,CREDIT,654.27,San Jose,Travel,0
T00043963,CUST000726,2023-10-05,22:42:02,CREDIT,1669.72,New York,Education,0
T00049757,CUST000833,2023-06-22,09:36:52,CREDIT,143.29,Los Angeles,Retail,1
T00025462,CUST000250,2023-07-23,02:14:03,TRANSFER,1709.62,San Jose,Retail,0
T00006584,CUST000531,2023-04-12,21:28:23,CREDIT,4417.65,San Diego,Technology,0
T00035985,CUST000804,2023-03-06,04:37:57,CREDIT,4582.05,Chicago,Technology,0
T00007666,CUST000615,2023-11-09,22:32:47,CREDIT,4199.74,Houston,Utilities,0
T00042144,CUST000596,2023-02-25,17:34:26,CASH_WITHDRAWAL,89.21,Philadelphia,Retail,0
T00023696,CUST000673,2023-07-26,18:10:15,PAYMENT,130.22,San Antonio,Food,0
T00007188,CUST000226,2023-03-13,09:14:16,CASH_WITHDRAWAL,249.61,Philadelphia,Education,0
T00028389,CUST000307,2023-11-16,15:34:49,DEBIT,9.0,San Jose,Healthcare,0
T00000796,CUST000527,2023-11-08,18:47:39,CREDIT,2283.23,New York,Utilities,0
T00031633,CUST000905,2023-03-02,04:28:18,CASH_WITHDRAWAL,186.07,Houston,Entertainment,0
T00048954,CUST000511,2023-03-25,09:02:17,DEBIT,104.39,Philadelphia,Retail,1
T00044593,CUST000699,2023-01-30,05:12:31,PAYMENT,306.78,New York,Retail,0
T00051391,CUST000059,2023-11-11,04:07:42,CREDIT,174.88,San Diego,Technology,1
T00027685,CUST000279,2023-01-08,08:57:21,TRANSFER,493.09,San Diego,Entertainment,0
T00026324,CUST000028,2023-06-12,14:16:32,CASH_WITHDRAWAL,61.73,Chicago,Retail,0
T00015389,CUST000033,2023-01-22,09:18:49,TRANSFER,182.24,Houston,Education,0
T00029684,CUST000836,2023-07-21,07:24:16,CREDIT,4784.33,Philadelphia,Healthcare,0
T00041099,CUST000934,2023-11-04,13:05:09,PAYMENT,389.92,San Diego,Education,0
T00040679,CUST000413,2023-12-24,23:54:16,TRANSFER,1495.92,Phoenix,Technology,0
T00016258,CUST000430,2023-07-12,07:40:03,CASH_WITHDRAWAL,36.81,Chicago,Education,0
T00044277,CUST000223,2023-06-07,08:22:03,CREDIT,4672.48,New York,Food,0
T00021706,CUST000818,2023-04-22,14:09:01,TRANSFER,439.7,San Diego,Healthcare,0
T00000026,CUST000157,2023-05-26,05:07:46,TRANSFER,1101.79,Dallas,Retail,0
T00019483,CUST000518,2023-11-09,16:29:57,PAYMENT,451.22,New York,Education,0
T00017177,CUST000142,2023-09-14,07:05:27,CASH_WITHDRAWAL,89.3,Phoenix,Retail,0
T00019355,CUST000235,2023-03-15,22:19:09,CASH_WITHDRAWAL,78.21,Phoenix,Food,0
T00017093,CUST000123,2023-01-18,16:18:25,CASH_WITHDRAWAL,133.54,Houston,Travel,0
T00010248,CUST000638,2023-10-13,17:34:40,TRANSFER,703.9,Dallas,Entertainment,0
T00005700,CUST000782,2023-11-10,01:13:01,TRANSFER,576.91,Dallas,Retail,0
T00043695,CUST000465,2023-12-24,09:51:17,CREDIT,3133.72,Philadelphia,Food,0
T00013536,CUST000665,2023-07-05,10:22:07,TRANSFER,1604.1,Chicago,Healthcare,0
T00042366,CUST000257,2023-04-14,15:48:44,CASH_WITHDRAWAL,42.69,San Diego,Entertainment,0
T00004942,CUST000336,2023-07-27,14:37:13,CASH_WITHDRAWAL,108.29,Phoenix,Retail,0
T00037760,CUST000859,2023-06-29,06:12:58,DEBIT,32.0,Chicago,Entertainment,0
T00012464,CUST000432,2023-10-09,07:02:53,CASH_WITHDRAWAL,33.88,New York,Utilities,0
T00022838,CUST000943,2023-05-18,13:35:41,CREDIT,4561.6,Los Angeles,Retail,0
T00018615,CUST000279,2023-03-31,09:59:01,PAYMENT,121.17,New York,Travel,0
T00015055,CUST000688,2023-02-17,03:16:28,CREDIT,221.81,New York,Utilities,0
T00045176,CUST000902,2023-10-06,11:08:27,CREDIT,743.94,New York,Travel,0
T00017974,CUST000084,2023-12-16,12:59:53,CASH_WITHDRAWAL,287.91,Dallas,Technology,0
T00015828,CUST000883,2023-11-29,17:41:52,PAYMENT,92.74,Los Angeles,Entertainment,0
T00046802,CUST000774,2023-08-04,21:13:35,CREDIT,3443.4,San Diego,Utilities,0
T00006472,CUST000696,2023-05-10,03:05:16,CASH_WITHDRAWAL,161.1,San Diego,Utilities,0
T00038653,CUST000009,2023-05-08,03:54:02,TRANSFER,1579.78,Los Angeles,Healthcare,0
T00045761,CUST000773,2023-11-15,13:03:25,DEBIT,73.83,San Diego,Travel,0
T00005526,CUST000247,2023-09-15,13:35:12,PAYMENT,411.14,Phoenix,Technology,0
T00017976,CUST000760,2023-04-07,12:32:34,PAYMENT,191.54,Houston,Healthcare,0
T00030832,CUST000117,2023-01-17,20:28:24,DEBIT,78.85,New York,Retail,0
T00001082,CUST000786,2023-01-03,09:08:51,PAYMENT,346.06,Philadelphia,Education,0
T00020758,CUST000513,2023-05-25,01:59:34,DEBIT,166.11,San Jose,Food,0
T00030183,CUST000440,2023-03-17,15:40:56,TRANSFER,1704.97,Houston,Travel,0
T00035989,CUST000178,2023-04-17,17:20:26,TRANSFER,851.96,Houston,Retail,0
T00018687,CUST000137,2023-12-09,20:29:45,DEBIT,139.96,Chicago,Entertainment,0
T00030201,CUST000294,2023-09-01,23:44:02,CREDIT,1649.74,Philadelphia,Travel,0
T00019930,CUST000845,2023-07-17,22:56:06,CREDIT,797.93,Dallas,Healthcare,0
T00039024,CUST000045,2023-08-19,05:53:01,DEBIT,176.14,San Jose,Utilities,0
T00010596,CUST000015,2023-02-11,13:47:26,DEBIT,43.38,San Diego,Retail,0
T00006512,CUST000137,2023-06-15,16:46:30,CASH_WITHDRAWAL,218.33,Houston,Travel,0
T00012787,CUST000111,2023-08-02,11:48:35,PAYMENT,412.6,Chicago,Technology,0
T00039507,CUST000994,2023-07-03,11:47:55,TRANSFER,791.62,Chicago,Healthcare,0
T00050014,CUST000874,2023-04-06,05:11:29,CREDIT,111.39,San Diego,Travel,1
T00050502,CUST000728,2023-07-17,16:28:13,TRANSFER,22496.33,Dallas,Entertainment,1
T00035481,CUST000019,2023-05-04,18:14:21,CREDIT,463.66,San Jose,Technology,0
T00022540,CUST000945,2023-09-21,10:35:17,CREDIT,2424.67,San Antonio,Food,0
T00011143,CUST000244,2023-05-28,01:42:55,CASH_WITHDRAWAL,177.56,Los Angeles,Healthcare,0
T00003959,CUST000989,2023-10-29,17:53:56,PAYMENT,10.4,Los Angeles,Travel,0
T00018288,CUST000280,2023-10-11,06:13:46,CREDIT,4706.39,San Jose,Education,0
T00024644,CUST000903,2023-10-10,10:00:51,CASH_WITHDRAWAL,25.62,San Antonio,Utilities,0
T00045062,CUST000395,2023-12-02,14:45:58,CREDIT,1259.72,San Jose,Technology,0
T00000434,CUST000868,2023-05-25,02:41:34,PAYMENT,272.46,Houston,Retail,0
T00038242,CUST000808,2023-05-21,16:53:56,DEBIT,85.49,Philadelphia,Utilities,0
T00051602,CUST000669,2023-05-27,05:54:16,TRANSFER,74.01,Los Angeles,Technology,1
T00025370,CUST000498,2023-06-13,22:29:43,DEBIT,51.01,San Diego,Travel,0
T00002203,CUST000622,2023-07-03,10:25:36,CREDIT,2649.65,Philadelphia,Utilities,0
T00019829,CUST000177,2023-12-23,09:28:17,CREDIT,3863.03,Dallas,Education,0
T00045564,CUST000006,2023-08-01,10:02:04,CASH_WITHDRAWAL,61.78,Chicago,Entertainment,0
T00030041,CUST000866,2023-03-03,11:06:20,DEBIT,83.88,San Jose,Retail,0
T00006962,CUST000655,2023-10-29,06:58:06,PAYMENT,137.78,Houston,Food,0
T00008701,CUST000150,2023-08-15,02:38:00,CREDIT,4999.66,San Antonio,Retail,0
T00020151,CUST000299,2023-03-18,21:09:15,PAYMENT,49.86,Houston,Retail,0
T00049282,CUST000887,2023-03-27,13:07:20,CASH_WITHDRAWAL,73.16,Chicago,Technology,1
T00048115,CUST000823,2023-08-23,07:56:38,TRANSFER,15621.95,San Antonio,Retail,1
T00008753,CUST000275,2023-06-01,23:26:50,CASH_WITHDRAWAL,21.52,New York,Travel,0
T00027597,CUST000447,2023-09-09,18:37:56,TRANSFER,288.42,Phoenix,Technology,0
T00038803,CUST000766,2023-10-08,13:26:03,CASH_WITHDRAWAL,203.02,San Antonio,Technology,0
T00015174,CUST000658,2023-06-23,20:55:57,CASH_WITHDRAWAL,148.03,Chicago,Food,0
T00011103,CUST000906,2023-08-08,07:23:05,TRANSFER,548.74,San Diego,Food,0
T00025710,CUST000270,2023-02-17,08:50:07,TRANSFER,1611.75,Houston,Entertainment,0
T00040788,CUST000909,2023-03-22,00:27:43,PAYMENT,403.69,Phoenix,Food,0
T00046711,CUST000949,2023-02-28,08:30:52,CASH_WITHDRAWAL,172.79,San Diego,Education,0
T00021762,CUST000504,2023-08-18,12:00:05,PAYMENT,282.2,Philadelphia,Travel,0
T00051698,CUST000427,2023-07-01,14:07:53,DEBIT,114.15,Philadelphia,Utilities,1
T00003238,CUST000602,2023-11-06,05:54:02,CASH_WITHDRAWAL,257.93,Phoenix,Retail,0
T00031559,CUST000516,2023-10-04,01:42:36,TRANSFER,257.1,New York,Retail,0
T00007240,CUST000920,2023-11-26,09:30:52,TRANSFER,240.48,San Diego,Technology,0
T00017316,CUST000770,2023-01-04,00:15:24,TRANSFER,1980.81,San Diego,Travel,0
T00030668,CUST000655,2023-12-27,19:20:45,PAYMENT,337.9,Philadelphia,Technology,0
T00027272,CUST000012,2023-09-13,15:37:51,CREDIT,4277.17,San Diego,Travel,0
T00043862,CUST000610,2023-01-22,03:28:29,PAYMENT,152.01,New York,Entertainment,0
T00050849,CUST000920,2023-12-30,08:12:00,CASH_WITHDRAWAL,172.25,Phoenix,Utilities,1
T00011877,CUST000696,2023-04-27,20:33:50,CASH_WITHDRAWAL,255.47,San Antonio,Food,0
T00019868,CUST000292,2023-07-09,04:04:49,PAYMENT,321.88,San Jose,Utilities,0
T00048457,CUST000453,2023-02-11,07:31:45,PAYMENT,570.55,Dallas,Cryptocurrency,1
T00013644,CUST000291,2023-11-29,23:59:55,PAYMENT,194.01,Dallas,Travel,0
T00038419,CUST000966,2023-02-12,17:42:21,CASH_WITHDRAWAL,232.57,San Diego,Education,0
T00040284,CUST000158,2023-11-06,06:38:28,PAYMENT,176.79,Philadelphia,Entertainment,0
T00034136,CUST000680,2023-11-05,19:36:33,TRANSFER,1784.1,Philadelphia,Retail,0
T00036972,CUST000336,2023-05-24,04:22:27,DEBIT,113.47,Chicago,Travel,0
T00012210,CUST000877,2023-02-16,21:23:57,CREDIT,2612.78,Phoenix,Entertainment,0
T00030806,CUST000435,2023-07-12,12:04:50,CREDIT,3195.88,Dallas,Healthcare,0
T00034315,CUST000578,2023-12-15,23:18:10,CREDIT,2017.64,Houston,Technology,0
T00021649,CUST000477,2023-08-22,03:27:41,DEBIT,48.12,San Diego,Food,0
T00041444,CUST000216,2023-11-08,07:19:28,PAYMENT,386.38,Chicago,Travel,0
T00015991,CUST000759,2023-03-15,16:17:47,DEBIT,78.3,New York,Technology,0
T00010712,CUST000502,2023-12-29,01:42:30,DEBIT,72.22,Phoenix,Retail,0
T00007066,CUST000759,2023-04-14,07:01:06,CASH_WITHDRAWAL,209.22,San Jose,Entertainment,0
T00018269,CUST000381,2023-07-30,14:58:36,DEBIT,65.1,Phoenix,Healthcare,0
T00008545,CUST000578,2023-08-11,12:31:33,CREDIT,534.11,Dallas,Utilities,0
T00040613,CUST000408,2023-12-11,22:43:17,TRANSFER,1647.62,Los Angeles,Utilities,0
T00046761,CUST000350,2023-05-23,04:34:42,TRANSFER,1354.85,San Jose,Healthcare,0
T00001935,CUST000827,2023-09-22,15:39:54,TRANSFER,1549.21,Chicago,Healthcare,0
T00028582,CUST000766,2023-11-27,18:29:20,DEBIT,52.94,New York,Technology,0
T00004899,CUST000024,2023-09-15,14:44:50,PAYMENT,50.67,Phoenix,Food,0
T00010662,CUST000837,2023-05-29,13:35:40,DEBIT,14.57,San Diego,Food,0
T00003447,CUST000262,2023-08-26,02:49:00,CREDIT,2559.0,San Jose,Utilities,0
T00036053,CUST000019,2023-01-31,09:49:59,DEBIT,27.57,Philadelphia,Education,0
T00033953,CUST000184,2023-05-03,08:32:47,DEBIT,64.35,New York,Retail,0
T00038522,CUST000839,2023-01-20,04:40:42,CASH_WITHDRAWAL,292.87,Los Angeles,Retail,0
T00019405,CUST000837,2023-08-03,07:52:09,CREDIT,1715.79,Chicago,Retail,0
T00044226,CUST000770,2023-08-08,12:25:17,CREDIT,4093.87,Chicago,Food,0
T00038511,CUST000305,2023-01-11,22:27:32,CASH_WITHDRAWAL,292.06,Los Angeles,Food,0
T00022595,CUST000718,2023-03-23,18:13:41,DEBIT,148.94,Philadelphia,Utilities,0
T00027140,CUST000325,2023-03-05,10:19:54,TRANSFER,494.39,San Antonio,Education,0
T00015402,CUST000990,2023-07-19,04:29:13,CREDIT,4466.82,Phoenix,Education,0
T00030394,CUST000835,2023-01-02,21:19:53,CASH_WITHDRAWAL,256.7,San Diego,Travel,0
T00004595,CUST000446,2023-10-16,18:48:05,CASH_WITHDRAWAL,257.33,San Antonio,Travel,0
T00019362,CUST000707,2023-05-16,23:55:46,CREDIT,4823.19,Chicago,Food,0
T00043248,CUST000326,2023-12-18,20:27:27,DEBIT,26.18,Chicago,Education,0
T00012194,CUST000506,2023-01-19,07:33:18,CASH_WITHDRAWAL,273.07,Philadelphia,Food,0
T00026714,CUST000072,2023-08-14,01:28:35,TRANSFER,1861.9,New York,Retail,0
T00025507,CUST000117,2023-04-22,19:47:10,CREDIT,2550.53,San Jose,Healthcare,0
T00039521,CUST000919,2023-04-08,07:58:12,CASH_WITHDRAWAL,139.61,Dallas,Healthcare,0
T00005142,CUST000401,2023-09-15,14:49:34,CREDIT,1900.65,San Antonio,Technology,0
T00015513,CUST000661,2023-12-27,23:25:22,PAYMENT,438.08,San Jose,Retail,0
T00031276,CUST000464,2023-08-30,16:29:12,TRANSFER,285.61,New York,Education,0
T00013347,CUST000371,2023-08-30,14:11:43,PAYMENT,329.59,Houston,Travel,0
T00003811,CUST000173,2023-06-18,18:44:08,TRANSFER,1349.99,Los Angeles,Technology,0
T00013123,CUST000870,2023-12-20,02:22:34,CREDIT,4382.14,Houston,Technology,0
T00002291,CUST000630,2023-12-12,11:09:40,CASH_WITHDRAWAL,177.87,Chicago,Entertainment,0
T00046235,CUST000658,2023-09-15,04:50:17,PAYMENT,199.62,Phoenix,Travel,0
T00003603,CUST000963,2023-02-23,12:07:00,DEBIT,56.92,Chicago,Entertainment,0
T00013286,CUST000976,2023-11-30,15:04:42,CASH_WITHDRAWAL,95.96,San Antonio,Utilities,0
T00050062,CUST000423,2023-03-08,10:08:03,CASH_WITHDRAWAL,76.55,Los Angeles,Food,1
T00016040,CUST000517,2023-04-25,19:31:54,DEBIT,67.59,Chicago,Food,0
T00001659,CUST000407,2023-01-15,16:05:07,PAYMENT,132.8,Chicago,Healthcare,0
T00003793,CUST000708,2023-03-01,07:53:05,TRANSFER,1906.95,Dallas,Retail,0
T00029022,CUST000638,2023-01-16,18:00:25,TRANSFER,1105.47,Los Angeles,Healthcare,0
T00017226,CUST000861,2023-09-12,19:30:32,CASH_WITHDRAWAL,21.68,Houston,Healthcare,0
T00002977,CUST000826,2023-08-19,15:05:10,TRANSFER,491.09,New York,Education,0
T00023792,CUST000655,2023-07-01,06:08:11,CREDIT,1745.55,New York,Retail,0
T00012218,CUST000596,2023-04-01,04:22:12,PAYMENT,435.49,Dallas,Retail,0
T00012274,CUST000478,2023-04-09,15:59:23,CREDIT,2537.13,San Jose,Healthcare,0
T00039115,CUST000014,2023-02-02,11:28:36,TRANSFER,140.79,San Diego,Utilities,0
T00024288,CUST000972,2023-08-05,11:22:59,CASH_WITHDRAWAL,187.83,Los Angeles,Utilities,0
T00029175,CUST000339,2023-07-02,06:34:09,TRANSFER,1278.65,San Jose,Retail,0
T00022751,CUST000110,2023-07-23,09:33:56,CASH_WITHDRAWAL,125.93,Dallas,Technology,0
T00019447,CUST000717,2023-02-05,10:01:15,TRANSFER,802.98,Chicago,Food,0
T00000151,CUST000436,2023-02-14,13:47:33,CREDIT,1201.57,Chicago,Utilities,0
T00009191,CUST000784,2023-03-18,01:13:38,DEBIT,12.87,San Jose,Healthcare,0
T00050218,CUST000335,2023-06-04,22:33:56,CASH_WITHDRAWAL,97.42,San Antonio,Education,1
T00043274,CUST000163,2023-06-26,16:19:27,CREDIT,2568.79,Houston,Travel,0
T00052089,CUST000171,2023-08-14,15:07:39,PAYMENT,172.73,Phoenix,Technology,1
T00019017,CUST000562,2023-07-25,23:44:24,TRANSFER,973.51,New York,Education,0
T00011755,CUST000617,2023-03-01,00:44:08,CASH_WITHDRAWAL,286.29,Dallas,Retail,0
T00011412,CUST000885,2023-12-12,04:12:23,CASH_WITHDRAWAL,152.33,Philadelphia,Retail,0
T00006004,CUST000950,2023-09-15,08:33:01,CREDIT,556.89,Chicago,Technology,0
T00036868,CUST000124,2023-12-23,11:42:28,PAYMENT,32.99,Philadelphia,Education,0
T00043650,CUST000034,2023-03-26,17:34:38,CASH_WITHDRAWAL,85.92,San Diego,Utilities,0
T00008159,CUST000758,2023-07-09,12:11:20,CREDIT,3265.8,San Jose,Retail,0
T00050723,CUST000918,2023-08-11,05:25:04,TRANSFER,135.51,New York,Food,1
T00048510,CUST000696,2023-01-02,17:50:52,PAYMENT,48683.02,Houston,Utilities,1
T00016212,CUST000788,2023-12-09,22:40:06,PAYMENT,301.96,New York,Utilities,0
T00027476,CUST000176,2023-11-10,18:34:12,CREDIT,3944.49,Philadelphia,Retail,0
T00043811,CUST000847,2023-02-17,18:53:18,CASH_WITHDRAWAL,49.87,Phoenix,Utilities,0
T00040876,CUST000344,2023-10-21,01:28:10,CREDIT,1037.61,Chicago,Food,0
T00032782,CUST000794,2023-07-24,08:31:41,CASH_WITHDRAWAL,96.59,Los Angeles,Entertainment,0
T00035560,CUST000035,2023-05-26,02:16:07,DEBIT,11.65,San Antonio,Technology,0
T00038117,CUST000269,2023-05-23,07:22:28,TRANSFER,61.95,San Antonio,Healthcare,0
T00027503,CUST000897,2023-02-13,08:37:22,PAYMENT,313.76,Phoenix,Retail,0
T00022025,CUST000155,2023-09-02,00:38:29,DEBIT,54.26,San Antonio,Entertainment,0
T00043378,CUST000968,2023-08-19,04:27:06,DEBIT,55.73,New York,Utilities,0
T00005922,CUST000866,2023-01-09,17:46:09,CREDIT,1545.14,Dallas,Technology,0
T00032400,CUST000768,2023-11-19,15:17:09,TRANSFER,812.97,San Jose,Retail,0
T00049269,CUST000287,2023-03-08,17:42:46,PAYMENT,764.69,San Antonio,Cryptocurrency,1
T00020875,CUST000238,2023-07-30,00:52:09,PAYMENT,364.14,Dallas,Retail,0
T00039812,CUST000900,2023-06-18,21:44:46,DEBIT,159.07,Philadelphia,Utilities,0
T00026265,CUST000989,2023-12-27,03:16:47,DEBIT,33.84,Phoenix,Technology,0
T00024451,CUST000626,2023-04-29,18:16:40,DEBIT,106.82,San Jose,Travel,0
T00033948,CUST000410,2023-03-15,08:20:00,TRANSFER,526.99,Philadelphia,Travel,0
T00006337,CUST000554,2023-01-07,10:22:25,DEBIT,62.68,Philadelphia,Utilities,0
T00033293,CUST000070,2023-09-04,02:28:46,CASH_WITHDRAWAL,237.68,New York,Healthcare,0
T00044428,CUST000856,2023-11-23,04:24:05,DEBIT,168.79,San Antonio,Healthcare,0
T00002606,CUST000380,2023-05-22,13:31:17,TRANSFER,674.3,Philadelphia,Food,0
T00011050,CUST000173,2023-06-17,11:10:02,PAYMENT,123.7,Chicago,Utilities,0
T00043701,CUST000960,2023-02-22,03:40:51,DEBIT,63.01,New York,Utilities,0
T00022123,CUST000794,2023-01-16,16:12:19,TRANSFER,746.12,New York,Education,0
T00006414,CUST000490,2023-12-05,22:55:07,PAYMENT,468.46,San Diego,Technology,0
T00007038,CUST000622,2023-09-06,02:59:25,PAYMENT,267.49,San Antonio,Retail,0
T00051996,CUST000214,2023-12-19,07:37:00,TRANSFER,197.67,San Jose,Utilities,1
T00000005,CUST000715,2023-06-14,03:03:06,CASH_WITHDRAWAL,97.8,Houston,Healthcare,0
T00016126,CUST000876,2023-05-11,05:38:23,CASH_WITHDRAWAL,63.69,Houston,Food,0
T00019547,CUST000736,2023-08-28,10:33:19,DEBIT,51.86,San Jose,Healthcare,0
T00037780,CUST000692,2023-07-19,04:05:17,PAYMENT,319.62,San Jose,Utilities,0
T00041968,CUST000423,2023-03-21,10:27:43,PAYMENT,482.54,San Diego,Education,0
T00005413,CUST000898,2023-08-30,19:13:06,CREDIT,383.64,San Jose,Utilities,0
T00000440,CUST000795,2023-04-20,22:18:10,DEBIT,95.92,Philadelphia,Utilities,0
T00044135,CUST000643,2023-03-24,12:17:27,CREDIT,1209.35,Phoenix,Technology,0
T00050614,CUST000581,2023-05-16,06:53:41,PAYMENT,103.39,San Antonio,Cryptocurrency,1
T00051031,CUST000724,2023-12-14,19:24:28,CREDIT,185.54,Los Angeles,Utilities,1
T00036000,CUST000098,2023-05-23,07:05:57,DEBIT,154.29,Phoenix,Entertainment,0
T00038300,CUST000069,2023-07-20,08:10:22,PAYMENT,419.69,Phoenix,Utilities,0
T00001938,CUST000982,2023-03-01,04:29:02,CREDIT,3176.17,San Diego,Food,0
T00009117,CUST000034,2023-09-12,00:52:05,PAYMENT,153.52,San Diego,Travel,0
T00018909,CUST000233,2023-07-02,08:57:54,DEBIT,89.85,Phoenix,Food,0
T00004870,CUST000125,2023-11-25,09:51:45,TRANSFER,552.74,Philadelphia,Utilities,0
T00022467,CUST000118,2023-10-22,19:29:18,PAYMENT,265.18,New York,Entertainment,0
T00050971,CUST000862,2023-08-05,13:56:34,PAYMENT,27507.51,Los Angeles,Technology,1
T00007975,CUST000296,2023-02-14,07:52:30,PAYMENT,398.56,Los Angeles,Healthcare,0
T00017269,CUST000930,2023-03-06,21:21:32,PAYMENT,483.98,New York,Healthcare,0
T00043900,CUST000381,2023-10-08,03:05:26,TRANSFER,1745.18,San Diego,Travel,0
T00027460,CUST000143,2023-06-11,00:14:42,TRANSFER,1131.99,San Diego,Education,0
T00028290,CUST000343,2023-04-24,05:09:18,DEBIT,98.88,San Jose,Education,0
T00007704,CUST000521,2023-12-17,01:03:36,DEBIT,168.08,Houston,Technology,0
T00016891,CUST000170,2023-02-16,01:26:58,TRANSFER,1387.46,Philadelphia,Retail,0
T00050833,CUST000057,2023-09-29,15:40:12,PAYMENT,99.89,Phoenix,Travel,1
T00005069,CUST000691,2023-05-28,12:34:09,CASH_WITHDRAWAL,74.96,San Diego,Travel,0
T00027603,CUST000627,2023-12-18,13:08:04,CREDIT,3288.99,San Antonio,Technology,0
T00023606,CUST000592,2023-06-15,14:55:45,CASH_WITHDRAWAL,46.03,San Antonio,Travel,0
T00009408,CUST000195,2023-12-07,12:35:29,CREDIT,4820.61,Dallas,Retail,0
T00024643,CUST000414,2023-01-03,00:40:55,TRANSFER,1925.47,Los Angeles,Entertainment,0
T00041536,CUST000284,2023-08-18,15:21:32,CREDIT,4319.42,San Jose,Retail,0
T00016449,CUST000701,2023-07-24,11:27:19,TRANSFER,930.72,New York,Retail,0
T00041719,CUST000173,2023-08-28,17:14:29,PAYMENT,275.71,Los Angeles,Utilities,0
T00024647,CUST000679,2023-05-11,23:42:11,TRANSFER,952.58,Dallas,Travel,0
T00050743,CUST000634,2023-02-09,06:57:18,CASH_WITHDRAWAL,71.65,San Antonio,Education,1
T00029281,CUST000802,2023-11-16,02:34:24,CREDIT,2803.92,New York,Retail,0
T00007664,CUST000614,2023-05-23,09:50:40,TRANSFER,1493.97,San Antonio,Retail,0
T00013119,CUST000527,2023-08-08,09:51:23,DEBIT,101.67,Philadelphia,Travel,0
T00040357,CUST000729,2023-11-01,11:26:20,PAYMENT,288.03,San Antonio,Entertainment,0
T00048104,CUST000274,2023-09-20,17:21:16,CASH_WITHDRAWAL,134.1,Moscow,Technology,1
T00033064,CUST000432,2023-02-04,12:41:29,TRANSFER,1357.21,New York,Technology,0
T00043419,CUST000909,2023-04-24,21:40:05,CREDIT,4285.96,Chicago,Retail,0
T00006457,CUST000979,2023-11-26,19:20:58,PAYMENT,176.34,Chicago,Retail,0
T00014245,CUST000741,2023-11-08,14:05:57,TRANSFER,1030.12,Chicago,Technology,0
T00015005,CUST000863,2023-06-20,11:15:59,TRANSFER,1231.01,Chicago,Food,0
T00047278,CUST000424,2023-05-05,01:27:05,DEBIT,97.96,Phoenix,Technology,0
